Country,Region,Date,Sex,Age,AgeInt,Metric,Measure,Value
USA,Utah,2021-05-08,f,85,20,Count,Deaths,318
USA,Utah,2021-05-08,f,TOT,NA,Count,Deaths,952
USA,Utah,2021-05-08,m,0,1,Count,Deaths,0
USA,Utah,2021-05-08,m,1,4,Count,Deaths,0
USA,Utah,2021-05-08,m,5,10,Count,Deaths,1
USA,Utah,2021-05-08,m,15,10,Count,Deaths,5
USA,Utah,2021-05-08,m,25,10,Count,Deaths,16
USA,Utah,2021-05-08,m,35,10,Count,Deaths,39
USA,Utah,2021-05-08,m,45,10,Count,Deaths,100
USA,Utah,2021-05-08,m,55,10,Count,Deaths,188
USA,Utah,2021-05-08,m,65,10,Count,Deaths,353
USA,Utah,2021-05-08,m,75,10,Count,Deaths,404
USA,Utah,2021-05-08,m,85,20,Count,Deaths,331
USA,Utah,2021-05-08,m,TOT,NA,Count,Deaths,1437
USA,Vermont,2021-05-08,b,0,1,Count,Deaths,0
USA,Vermont,2021-05-08,b,1,4,Count,Deaths,0
USA,Vermont,2021-05-08,b,5,10,Count,Deaths,0
USA,Vermont,2021-05-08,b,15,10,Count,Deaths,0
USA,Vermont,2021-05-08,b,25,10,Count,Deaths,0
USA,Vermont,2021-05-08,b,35,10,Count,Deaths,3
USA,Vermont,2021-05-08,b,45,10,Count,Deaths,7
USA,Vermont,2021-05-08,b,55,10,Count,Deaths,15
USA,Vermont,2021-05-08,b,65,10,Count,Deaths,32
USA,Vermont,2021-05-08,b,75,10,Count,Deaths,71
USA,Vermont,2021-05-08,b,85,20,Count,Deaths,106
USA,Vermont,2021-05-08,b,TOT,NA,Count,Deaths,234
USA,Vermont,2021-05-08,f,0,1,Count,Deaths,0
USA,Vermont,2021-05-08,f,1,4,Count,Deaths,0
USA,Vermont,2021-05-08,f,5,10,Count,Deaths,0
USA,Vermont,2021-05-08,f,15,10,Count,Deaths,0
USA,Vermont,2021-05-08,f,25,10,Count,Deaths,0
USA,Vermont,2021-05-08,f,35,10,Count,Deaths,1
USA,Vermont,2021-05-08,f,45,10,Count,Deaths,2
USA,Vermont,2021-05-08,f,55,10,Count,Deaths,5
USA,Vermont,2021-05-08,f,65,10,Count,Deaths,13
USA,Vermont,2021-05-08,f,75,10,Count,Deaths,33
USA,Vermont,2021-05-08,f,85,20,Count,Deaths,64
USA,Vermont,2021-05-08,f,TOT,NA,Count,Deaths,118
USA,Vermont,2021-05-08,m,0,1,Count,Deaths,0
USA,Vermont,2021-05-08,m,1,4,Count,Deaths,0
USA,Vermont,2021-05-08,m,5,10,Count,Deaths,0
USA,Vermont,2021-05-08,m,15,10,Count,Deaths,0
USA,Vermont,2021-05-08,m,25,10,Count,Deaths,0
USA,Vermont,2021-05-08,m,35,10,Count,Deaths,2
USA,Vermont,2021-05-08,m,45,10,Count,Deaths,4
USA,Vermont,2021-05-08,m,55,10,Count,Deaths,11
USA,Vermont,2021-05-08,m,65,10,Count,Deaths,19
USA,Vermont,2021-05-08,m,75,10,Count,Deaths,38
USA,Vermont,2021-05-08,m,85,20,Count,Deaths,42
USA,Vermont,2021-05-08,m,TOT,NA,Count,Deaths,116
USA,Virginia,2021-05-08,b,0,1,Count,Deaths,2
USA,Virginia,2021-05-08,b,1,4,Count,Deaths,0
USA,Virginia,2021-05-08,b,5,10,Count,Deaths,0
USA,Virginia,2021-05-08,b,15,10,Count,Deaths,13
USA,Virginia,2021-05-08,b,25,10,Count,Deaths,47
USA,Virginia,2021-05-08,b,35,10,Count,Deaths,135
USA,Virginia,2021-05-08,b,45,10,Count,Deaths,433
USA,Virginia,2021-05-08,b,55,10,Count,Deaths,1160
USA,Virginia,2021-05-08,b,65,10,Count,Deaths,2265
USA,Virginia,2021-05-08,b,75,10,Count,Deaths,2952
USA,Virginia,2021-05-08,b,85,20,Count,Deaths,3539
USA,Virginia,2021-05-08,b,TOT,NA,Count,Deaths,10546
USA,Virginia,2021-05-08,f,0,1,Count,Deaths,1
USA,Virginia,2021-05-08,f,1,4,Count,Deaths,0
USA,Virginia,2021-05-08,f,5,10,Count,Deaths,0
USA,Virginia,2021-05-08,f,15,10,Count,Deaths,4
USA,Virginia,2021-05-08,f,25,10,Count,Deaths,23
USA,Virginia,2021-05-08,f,35,10,Count,Deaths,59
USA,Virginia,2021-05-08,f,45,10,Count,Deaths,153
USA,Virginia,2021-05-08,f,55,10,Count,Deaths,428
USA,Virginia,2021-05-08,f,65,10,Count,Deaths,945
USA,Virginia,2021-05-08,f,75,10,Count,Deaths,1344
USA,Virginia,2021-05-08,f,85,20,Count,Deaths,2128
USA,Virginia,2021-05-08,f,TOT,NA,Count,Deaths,5084
USA,Virginia,2021-05-08,m,0,1,Count,Deaths,1
USA,Virginia,2021-05-08,m,1,4,Count,Deaths,0
USA,Virginia,2021-05-08,m,5,10,Count,Deaths,0
USA,Virginia,2021-05-08,m,15,10,Count,Deaths,10
USA,Virginia,2021-05-08,m,25,10,Count,Deaths,24
USA,Virginia,2021-05-08,m,35,10,Count,Deaths,76
USA,Virginia,2021-05-08,m,45,10,Count,Deaths,280
USA,Virginia,2021-05-08,m,55,10,Count,Deaths,732
USA,Virginia,2021-05-08,m,65,10,Count,Deaths,1320
USA,Virginia,2021-05-08,m,75,10,Count,Deaths,1608
USA,Virginia,2021-05-08,m,85,20,Count,Deaths,1411
USA,Virginia,2021-05-08,m,TOT,NA,Count,Deaths,5462
USA,Washington,2021-05-08,b,0,1,Count,Deaths,1
USA,Washington,2021-05-08,b,1,4,Count,Deaths,0
USA,Washington,2021-05-08,b,5,10,Count,Deaths,1
USA,Washington,2021-05-08,b,15,10,Count,Deaths,12
USA,Washington,2021-05-08,b,25,10,Count,Deaths,19
USA,Washington,2021-05-08,b,35,10,Count,Deaths,80
USA,Washington,2021-05-08,b,45,10,Count,Deaths,213
USA,Washington,2021-05-08,b,55,10,Count,Deaths,535
USA,Washington,2021-05-08,b,65,10,Count,Deaths,1089
USA,Washington,2021-05-08,b,75,10,Count,Deaths,1449
USA,Washington,2021-05-08,b,85,20,Count,Deaths,1799
USA,Washington,2021-05-08,b,TOT,NA,Count,Deaths,5198
USA,Washington,2021-05-08,f,0,1,Count,Deaths,0
USA,Washington,2021-05-08,f,1,4,Count,Deaths,0
USA,Washington,2021-05-08,f,5,10,Count,Deaths,1
USA,Washington,2021-05-08,f,15,10,Count,Deaths,2
USA,Washington,2021-05-08,f,25,10,Count,Deaths,9
USA,Washington,2021-05-08,f,35,10,Count,Deaths,31
USA,Washington,2021-05-08,f,45,10,Count,Deaths,66
USA,Washington,2021-05-08,f,55,10,Count,Deaths,190
USA,Washington,2021-05-08,f,65,10,Count,Deaths,432
USA,Washington,2021-05-08,f,75,10,Count,Deaths,627
USA,Washington,2021-05-08,f,85,20,Count,Deaths,1001
USA,Washington,2021-05-08,f,TOT,NA,Count,Deaths,2359
USA,Washington,2021-05-08,m,0,1,Count,Deaths,1
USA,Washington,2021-05-08,m,1,4,Count,Deaths,0
USA,Washington,2021-05-08,m,5,10,Count,Deaths,0
USA,Washington,2021-05-08,m,15,10,Count,Deaths,7
USA,Washington,2021-05-08,m,25,10,Count,Deaths,14
USA,Washington,2021-05-08,m,35,10,Count,Deaths,49
USA,Washington,2021-05-08,m,45,10,Count,Deaths,147
USA,Washington,2021-05-08,m,55,10,Count,Deaths,345
USA,Washington,2021-05-08,m,65,10,Count,Deaths,657
USA,Washington,2021-05-08,m,75,10,Count,Deaths,822
USA,Washington,2021-05-08,m,85,20,Count,Deaths,798
USA,Washington,2021-05-08,m,TOT,NA,Count,Deaths,2839
USA,West Virginia,2021-05-08,b,0,1,Count,Deaths,0
USA,West Virginia,2021-05-08,b,1,4,Count,Deaths,0
USA,West Virginia,2021-05-08,b,5,10,Count,Deaths,0
USA,West Virginia,2021-05-08,b,15,10,Count,Deaths,1
USA,West Virginia,2021-05-08,b,25,10,Count,Deaths,5
USA,West Virginia,2021-05-08,b,35,10,Count,Deaths,26
USA,West Virginia,2021-05-08,b,45,10,Count,Deaths,91
USA,West Virginia,2021-05-08,b,55,10,Count,Deaths,257
USA,West Virginia,2021-05-08,b,65,10,Count,Deaths,672
USA,West Virginia,2021-05-08,b,75,10,Count,Deaths,862
USA,West Virginia,2021-05-08,b,85,20,Count,Deaths,797
USA,West Virginia,2021-05-08,b,TOT,NA,Count,Deaths,2711
USA,West Virginia,2021-05-08,f,0,1,Count,Deaths,0
USA,West Virginia,2021-05-08,f,1,4,Count,Deaths,0
USA,West Virginia,2021-05-08,f,5,10,Count,Deaths,0
USA,West Virginia,2021-05-08,f,15,10,Count,Deaths,0
USA,West Virginia,2021-05-08,f,25,10,Count,Deaths,4
USA,West Virginia,2021-05-08,f,35,10,Count,Deaths,15
USA,West Virginia,2021-05-08,f,45,10,Count,Deaths,33
USA,West Virginia,2021-05-08,f,55,10,Count,Deaths,116
USA,West Virginia,2021-05-08,f,65,10,Count,Deaths,272
USA,West Virginia,2021-05-08,f,75,10,Count,Deaths,370
USA,West Virginia,2021-05-08,f,85,20,Count,Deaths,470
USA,West Virginia,2021-05-08,f,TOT,NA,Count,Deaths,1280
USA,West Virginia,2021-05-08,m,0,1,Count,Deaths,0
USA,West Virginia,2021-05-08,m,1,4,Count,Deaths,0
USA,West Virginia,2021-05-08,m,5,10,Count,Deaths,0
USA,West Virginia,2021-05-08,m,15,10,Count,Deaths,1
USA,West Virginia,2021-05-08,m,25,10,Count,Deaths,2
USA,West Virginia,2021-05-08,m,35,10,Count,Deaths,11
USA,West Virginia,2021-05-08,m,45,10,Count,Deaths,58
USA,West Virginia,2021-05-08,m,55,10,Count,Deaths,141
USA,West Virginia,2021-05-08,m,65,10,Count,Deaths,400
USA,West Virginia,2021-05-08,m,75,10,Count,Deaths,492
USA,West Virginia,2021-05-08,m,85,20,Count,Deaths,327
USA,West Virginia,2021-05-08,m,TOT,NA,Count,Deaths,1431
USA,Wisconsin,2021-05-08,b,0,1,Count,Deaths,1
USA,Wisconsin,2021-05-08,b,1,4,Count,Deaths,0
USA,Wisconsin,2021-05-08,b,5,10,Count,Deaths,1
USA,Wisconsin,2021-05-08,b,15,10,Count,Deaths,8
USA,Wisconsin,2021-05-08,b,25,10,Count,Deaths,36
USA,Wisconsin,2021-05-08,b,35,10,Count,Deaths,75
USA,Wisconsin,2021-05-08,b,45,10,Count,Deaths,247
USA,Wisconsin,2021-05-08,b,55,10,Count,Deaths,657
USA,Wisconsin,2021-05-08,b,65,10,Count,Deaths,1528
USA,Wisconsin,2021-05-08,b,75,10,Count,Deaths,2337
USA,Wisconsin,2021-05-08,b,85,20,Count,Deaths,3177
USA,Wisconsin,2021-05-08,b,TOT,NA,Count,Deaths,8067
USA,Wisconsin,2021-05-08,f,0,1,Count,Deaths,0
USA,Wisconsin,2021-05-08,f,1,4,Count,Deaths,0
USA,Wisconsin,2021-05-08,f,5,10,Count,Deaths,0
USA,Wisconsin,2021-05-08,f,15,10,Count,Deaths,3
USA,Wisconsin,2021-05-08,f,25,10,Count,Deaths,13
USA,Wisconsin,2021-05-08,f,35,10,Count,Deaths,30
USA,Wisconsin,2021-05-08,f,45,10,Count,Deaths,90
USA,Wisconsin,2021-05-08,f,55,10,Count,Deaths,243
USA,Wisconsin,2021-05-08,f,65,10,Count,Deaths,561
USA,Wisconsin,2021-05-08,f,75,10,Count,Deaths,1029
USA,Wisconsin,2021-05-08,f,85,20,Count,Deaths,1795
USA,Wisconsin,2021-05-08,f,TOT,NA,Count,Deaths,3764
USA,Wisconsin,2021-05-08,m,0,1,Count,Deaths,1
USA,Wisconsin,2021-05-08,m,1,4,Count,Deaths,0
USA,Wisconsin,2021-05-08,m,5,10,Count,Deaths,1
USA,Wisconsin,2021-05-08,m,15,10,Count,Deaths,6
USA,Wisconsin,2021-05-08,m,25,10,Count,Deaths,23
USA,Wisconsin,2021-05-08,m,35,10,Count,Deaths,45
USA,Wisconsin,2021-05-08,m,45,10,Count,Deaths,157
USA,Wisconsin,2021-05-08,m,55,10,Count,Deaths,414
USA,Wisconsin,2021-05-08,m,65,10,Count,Deaths,967
USA,Wisconsin,2021-05-08,m,75,10,Count,Deaths,1308
USA,Wisconsin,2021-05-08,m,85,20,Count,Deaths,1382
USA,Wisconsin,2021-05-08,m,TOT,NA,Count,Deaths,4303
USA,Wyoming,2021-05-08,b,0,1,Count,Deaths,0
USA,Wyoming,2021-05-08,b,1,4,Count,Deaths,0
USA,Wyoming,2021-05-08,b,5,10,Count,Deaths,0
USA,Wyoming,2021-05-08,b,15,10,Count,Deaths,0
USA,Wyoming,2021-05-08,b,25,10,Count,Deaths,4
USA,Wyoming,2021-05-08,b,35,10,Count,Deaths,10
USA,Wyoming,2021-05-08,b,45,10,Count,Deaths,24
USA,Wyoming,2021-05-08,b,55,10,Count,Deaths,61
USA,Wyoming,2021-05-08,b,65,10,Count,Deaths,138
USA,Wyoming,2021-05-08,b,75,10,Count,Deaths,192
USA,Wyoming,2021-05-08,b,85,20,Count,Deaths,202
USA,Wyoming,2021-05-08,b,TOT,NA,Count,Deaths,631
USA,Wyoming,2021-05-08,f,0,1,Count,Deaths,0
USA,Wyoming,2021-05-08,f,1,4,Count,Deaths,0
USA,Wyoming,2021-05-08,f,5,10,Count,Deaths,0
USA,Wyoming,2021-05-08,f,15,10,Count,Deaths,0
USA,Wyoming,2021-05-08,f,25,10,Count,Deaths,2
USA,Wyoming,2021-05-08,f,35,10,Count,Deaths,4
USA,Wyoming,2021-05-08,f,45,10,Count,Deaths,10
USA,Wyoming,2021-05-08,f,55,10,Count,Deaths,22
USA,Wyoming,2021-05-08,f,65,10,Count,Deaths,56
USA,Wyoming,2021-05-08,f,75,10,Count,Deaths,93
USA,Wyoming,2021-05-08,f,85,20,Count,Deaths,118
USA,Wyoming,2021-05-08,f,TOT,NA,Count,Deaths,304
USA,Wyoming,2021-05-08,m,0,1,Count,Deaths,0
USA,Wyoming,2021-05-08,m,1,4,Count,Deaths,0
USA,Wyoming,2021-05-08,m,5,10,Count,Deaths,0
USA,Wyoming,2021-05-08,m,15,10,Count,Deaths,0
USA,Wyoming,2021-05-08,m,25,10,Count,Deaths,2
USA,Wyoming,2021-05-08,m,35,10,Count,Deaths,5
USA,Wyoming,2021-05-08,m,45,10,Count,Deaths,16
USA,Wyoming,2021-05-08,m,55,10,Count,Deaths,39
USA,Wyoming,2021-05-08,m,65,10,Count,Deaths,82
USA,Wyoming,2021-05-08,m,75,10,Count,Deaths,99
USA,Wyoming,2021-05-08,m,85,20,Count,Deaths,84
USA,Wyoming,2021-05-08,m,TOT,NA,Count,Deaths,327
USA,Alabama,2021-05-15,b,0,1,Count,Deaths,2
USA,Alabama,2021-05-15,b,1,4,Count,Deaths,0
USA,Alabama,2021-05-15,b,5,10,Count,Deaths,0
USA,Alabama,2021-05-15,b,15,10,Count,Deaths,11
USA,Alabama,2021-05-15,b,25,10,Count,Deaths,73
USA,Alabama,2021-05-15,b,35,10,Count,Deaths,212
USA,Alabama,2021-05-15,b,45,10,Count,Deaths,595
USA,Alabama,2021-05-15,b,55,10,Count,Deaths,1482
USA,Alabama,2021-05-15,b,65,10,Count,Deaths,2761
USA,Alabama,2021-05-15,b,75,10,Count,Deaths,3059
USA,Alabama,2021-05-15,b,85,20,Count,Deaths,2440
USA,Alabama,2021-05-15,b,TOT,NA,Count,Deaths,10635
USA,Alabama,2021-05-15,f,0,1,Count,Deaths,1
USA,Alabama,2021-05-15,f,1,4,Count,Deaths,0
USA,Alabama,2021-05-15,f,5,10,Count,Deaths,0
USA,Alabama,2021-05-15,f,15,10,Count,Deaths,5
USA,Alabama,2021-05-15,f,25,10,Count,Deaths,27
USA,Alabama,2021-05-15,f,35,10,Count,Deaths,92
USA,Alabama,2021-05-15,f,45,10,Count,Deaths,265
USA,Alabama,2021-05-15,f,55,10,Count,Deaths,633
USA,Alabama,2021-05-15,f,65,10,Count,Deaths,1130
USA,Alabama,2021-05-15,f,75,10,Count,Deaths,1372
USA,Alabama,2021-05-15,f,85,20,Count,Deaths,1420
USA,Alabama,2021-05-15,f,TOT,NA,Count,Deaths,4944
USA,Alabama,2021-05-15,m,0,1,Count,Deaths,1
USA,Alabama,2021-05-15,m,1,4,Count,Deaths,0
USA,Alabama,2021-05-15,m,5,10,Count,Deaths,0
USA,Alabama,2021-05-15,m,15,10,Count,Deaths,7
USA,Alabama,2021-05-15,m,25,10,Count,Deaths,46
USA,Alabama,2021-05-15,m,35,10,Count,Deaths,120
USA,Alabama,2021-05-15,m,45,10,Count,Deaths,330
USA,Alabama,2021-05-15,m,55,10,Count,Deaths,849
USA,Alabama,2021-05-15,m,65,10,Count,Deaths,1631
USA,Alabama,2021-05-15,m,75,10,Count,Deaths,1687
USA,Alabama,2021-05-15,m,85,20,Count,Deaths,1020
USA,Alabama,2021-05-15,m,TOT,NA,Count,Deaths,5691
USA,Alaska,2021-05-15,b,0,1,Count,Deaths,0
USA,Alaska,2021-05-15,b,1,4,Count,Deaths,0
USA,Alaska,2021-05-15,b,5,10,Count,Deaths,0
USA,Alaska,2021-05-15,b,15,10,Count,Deaths,1
USA,Alaska,2021-05-15,b,25,10,Count,Deaths,5
USA,Alaska,2021-05-15,b,35,10,Count,Deaths,10
USA,Alaska,2021-05-15,b,45,10,Count,Deaths,18
USA,Alaska,2021-05-15,b,55,10,Count,Deaths,40
USA,Alaska,2021-05-15,b,65,10,Count,Deaths,86
USA,Alaska,2021-05-15,b,75,10,Count,Deaths,98
USA,Alaska,2021-05-15,b,85,20,Count,Deaths,78
USA,Alaska,2021-05-15,b,TOT,NA,Count,Deaths,336
USA,Alaska,2021-05-15,f,0,1,Count,Deaths,0
USA,Alaska,2021-05-15,f,1,4,Count,Deaths,0
USA,Alaska,2021-05-15,f,5,10,Count,Deaths,0
USA,Alaska,2021-05-15,f,15,10,Count,Deaths,1
USA,Alaska,2021-05-15,f,25,10,Count,Deaths,1
USA,Alaska,2021-05-15,f,35,10,Count,Deaths,4
USA,Alaska,2021-05-15,f,45,10,Count,Deaths,10
USA,Alaska,2021-05-15,f,55,10,Count,Deaths,18
USA,Alaska,2021-05-15,f,65,10,Count,Deaths,27
USA,Alaska,2021-05-15,f,75,10,Count,Deaths,38
USA,Alaska,2021-05-15,f,85,20,Count,Deaths,41
USA,Alaska,2021-05-15,f,TOT,NA,Count,Deaths,139
USA,Alaska,2021-05-15,m,0,1,Count,Deaths,0
USA,Alaska,2021-05-15,m,1,4,Count,Deaths,0
USA,Alaska,2021-05-15,m,5,10,Count,Deaths,0
USA,Alaska,2021-05-15,m,15,10,Count,Deaths,0
USA,Alaska,2021-05-15,m,25,10,Count,Deaths,2
USA,Alaska,2021-05-15,m,35,10,Count,Deaths,6
USA,Alaska,2021-05-15,m,45,10,Count,Deaths,11
USA,Alaska,2021-05-15,m,55,10,Count,Deaths,22
USA,Alaska,2021-05-15,m,65,10,Count,Deaths,59
USA,Alaska,2021-05-15,m,75,10,Count,Deaths,60
USA,Alaska,2021-05-15,m,85,20,Count,Deaths,37
USA,Alaska,2021-05-15,m,TOT,NA,Count,Deaths,197
USA,Arizona,2021-05-15,b,0,1,Count,Deaths,0
USA,Arizona,2021-05-15,b,1,4,Count,Deaths,3
USA,Arizona,2021-05-15,b,5,10,Count,Deaths,8
USA,Arizona,2021-05-15,b,15,10,Count,Deaths,47
USA,Arizona,2021-05-15,b,25,10,Count,Deaths,183
USA,Arizona,2021-05-15,b,35,10,Count,Deaths,405
USA,Arizona,2021-05-15,b,45,10,Count,Deaths,1003
USA,Arizona,2021-05-15,b,55,10,Count,Deaths,2290
USA,Arizona,2021-05-15,b,65,10,Count,Deaths,3751
USA,Arizona,2021-05-15,b,75,10,Count,Deaths,4478
USA,Arizona,2021-05-15,b,85,20,Count,Deaths,3536
USA,Arizona,2021-05-15,b,TOT,NA,Count,Deaths,15704
USA,Arizona,2021-05-15,f,0,1,Count,Deaths,0
USA,Arizona,2021-05-15,f,1,4,Count,Deaths,0
USA,Arizona,2021-05-15,f,5,10,Count,Deaths,5
USA,Arizona,2021-05-15,f,15,10,Count,Deaths,16
USA,Arizona,2021-05-15,f,25,10,Count,Deaths,74
USA,Arizona,2021-05-15,f,35,10,Count,Deaths,143
USA,Arizona,2021-05-15,f,45,10,Count,Deaths,334
USA,Arizona,2021-05-15,f,55,10,Count,Deaths,859
USA,Arizona,2021-05-15,f,65,10,Count,Deaths,1481
USA,Arizona,2021-05-15,f,75,10,Count,Deaths,1760
USA,Arizona,2021-05-15,f,85,20,Count,Deaths,1781
USA,Arizona,2021-05-15,f,TOT,NA,Count,Deaths,6453
USA,Arizona,2021-05-15,m,0,1,Count,Deaths,0
USA,Arizona,2021-05-15,m,1,4,Count,Deaths,2
USA,Arizona,2021-05-15,m,5,10,Count,Deaths,4
USA,Arizona,2021-05-15,m,15,10,Count,Deaths,31
USA,Arizona,2021-05-15,m,25,10,Count,Deaths,109
USA,Arizona,2021-05-15,m,35,10,Count,Deaths,262
USA,Arizona,2021-05-15,m,45,10,Count,Deaths,669
USA,Arizona,2021-05-15,m,55,10,Count,Deaths,1431
USA,Arizona,2021-05-15,m,65,10,Count,Deaths,2270
USA,Arizona,2021-05-15,m,75,10,Count,Deaths,2718
USA,Arizona,2021-05-15,m,85,20,Count,Deaths,1755
USA,Arizona,2021-05-15,m,TOT,NA,Count,Deaths,9251
USA,Arkansas,2021-05-15,b,0,1,Count,Deaths,0
USA,Arkansas,2021-05-15,b,1,4,Count,Deaths,1
USA,Arkansas,2021-05-15,b,5,10,Count,Deaths,0
USA,Arkansas,2021-05-15,b,15,10,Count,Deaths,7
USA,Arkansas,2021-05-15,b,25,10,Count,Deaths,35
USA,Arkansas,2021-05-15,b,35,10,Count,Deaths,91
USA,Arkansas,2021-05-15,b,45,10,Count,Deaths,262
USA,Arkansas,2021-05-15,b,55,10,Count,Deaths,724
USA,Arkansas,2021-05-15,b,65,10,Count,Deaths,1341
USA,Arkansas,2021-05-15,b,75,10,Count,Deaths,1758
USA,Arkansas,2021-05-15,b,85,20,Count,Deaths,1739
USA,Arkansas,2021-05-15,b,TOT,NA,Count,Deaths,5957
USA,Arkansas,2021-05-15,f,0,1,Count,Deaths,0
USA,Arkansas,2021-05-15,f,1,4,Count,Deaths,1
USA,Arkansas,2021-05-15,f,5,10,Count,Deaths,0
USA,Arkansas,2021-05-15,f,15,10,Count,Deaths,5
USA,Arkansas,2021-05-15,f,25,10,Count,Deaths,15
USA,Arkansas,2021-05-15,f,35,10,Count,Deaths,37
USA,Arkansas,2021-05-15,f,45,10,Count,Deaths,98
USA,Arkansas,2021-05-15,f,55,10,Count,Deaths,306
USA,Arkansas,2021-05-15,f,65,10,Count,Deaths,574
USA,Arkansas,2021-05-15,f,75,10,Count,Deaths,795
USA,Arkansas,2021-05-15,f,85,20,Count,Deaths,1033
USA,Arkansas,2021-05-15,f,TOT,NA,Count,Deaths,2863
USA,Arkansas,2021-05-15,m,0,1,Count,Deaths,0
USA,Arkansas,2021-05-15,m,1,4,Count,Deaths,0
USA,Arkansas,2021-05-15,m,5,10,Count,Deaths,0
USA,Arkansas,2021-05-15,m,15,10,Count,Deaths,2
USA,Arkansas,2021-05-15,m,25,10,Count,Deaths,20
USA,Arkansas,2021-05-15,m,35,10,Count,Deaths,54
USA,Arkansas,2021-05-15,m,45,10,Count,Deaths,164
USA,Arkansas,2021-05-15,m,55,10,Count,Deaths,418
USA,Arkansas,2021-05-15,m,65,10,Count,Deaths,767
USA,Arkansas,2021-05-15,m,75,10,Count,Deaths,963
USA,Arkansas,2021-05-15,m,85,20,Count,Deaths,706
USA,Arkansas,2021-05-15,m,TOT,NA,Count,Deaths,3094
USA,California,2021-05-15,b,0,1,Count,Deaths,6
USA,California,2021-05-15,b,1,4,Count,Deaths,3
USA,California,2021-05-15,b,5,10,Count,Deaths,8
USA,California,2021-05-15,b,15,10,Count,Deaths,142
USA,California,2021-05-15,b,25,10,Count,Deaths,671
USA,California,2021-05-15,b,35,10,Count,Deaths,1679
USA,California,2021-05-15,b,45,10,Count,Deaths,4536
USA,California,2021-05-15,b,55,10,Count,Deaths,10193
USA,California,2021-05-15,b,65,10,Count,Deaths,14564
USA,California,2021-05-15,b,75,10,Count,Deaths,15725
USA,California,2021-05-15,b,85,20,Count,Deaths,16531
USA,California,2021-05-15,b,TOT,NA,Count,Deaths,64058
USA,California,2021-05-15,f,0,1,Count,Deaths,1
USA,California,2021-05-15,f,1,4,Count,Deaths,1
USA,California,2021-05-15,f,5,10,Count,Deaths,2
USA,California,2021-05-15,f,15,10,Count,Deaths,53
USA,California,2021-05-15,f,25,10,Count,Deaths,224
USA,California,2021-05-15,f,35,10,Count,Deaths,532
USA,California,2021-05-15,f,45,10,Count,Deaths,1288
USA,California,2021-05-15,f,55,10,Count,Deaths,3225
USA,California,2021-05-15,f,65,10,Count,Deaths,5144
USA,California,2021-05-15,f,75,10,Count,Deaths,6682
USA,California,2021-05-15,f,85,20,Count,Deaths,9065
USA,California,2021-05-15,f,TOT,NA,Count,Deaths,26217
USA,California,2021-05-15,m,0,1,Count,Deaths,5
USA,California,2021-05-15,m,1,4,Count,Deaths,2
USA,California,2021-05-15,m,5,10,Count,Deaths,6
USA,California,2021-05-15,m,15,10,Count,Deaths,89
USA,California,2021-05-15,m,25,10,Count,Deaths,447
USA,California,2021-05-15,m,35,10,Count,Deaths,1147
USA,California,2021-05-15,m,45,10,Count,Deaths,3248
USA,California,2021-05-15,m,55,10,Count,Deaths,6968
USA,California,2021-05-15,m,65,10,Count,Deaths,9420
USA,California,2021-05-15,m,75,10,Count,Deaths,9043
USA,California,2021-05-15,m,85,20,Count,Deaths,7466
USA,California,2021-05-15,m,TOT,NA,Count,Deaths,37841
USA,Colorado,2021-05-15,b,0,1,Count,Deaths,2
USA,Colorado,2021-05-15,b,1,4,Count,Deaths,0
USA,Colorado,2021-05-15,b,5,10,Count,Deaths,2
USA,Colorado,2021-05-15,b,15,10,Count,Deaths,18
USA,Colorado,2021-05-15,b,25,10,Count,Deaths,34
USA,Colorado,2021-05-15,b,35,10,Count,Deaths,97
USA,Colorado,2021-05-15,b,45,10,Count,Deaths,304
USA,Colorado,2021-05-15,b,55,10,Count,Deaths,653
USA,Colorado,2021-05-15,b,65,10,Count,Deaths,1332
USA,Colorado,2021-05-15,b,75,10,Count,Deaths,1855
USA,Colorado,2021-05-15,b,85,20,Count,Deaths,2295
USA,Colorado,2021-05-15,b,TOT,NA,Count,Deaths,6592
USA,Colorado,2021-05-15,f,0,1,Count,Deaths,0
USA,Colorado,2021-05-15,f,1,4,Count,Deaths,0
USA,Colorado,2021-05-15,f,5,10,Count,Deaths,0
USA,Colorado,2021-05-15,f,15,10,Count,Deaths,5
USA,Colorado,2021-05-15,f,25,10,Count,Deaths,11
USA,Colorado,2021-05-15,f,35,10,Count,Deaths,30
USA,Colorado,2021-05-15,f,45,10,Count,Deaths,87
USA,Colorado,2021-05-15,f,55,10,Count,Deaths,208
USA,Colorado,2021-05-15,f,65,10,Count,Deaths,470
USA,Colorado,2021-05-15,f,75,10,Count,Deaths,794
USA,Colorado,2021-05-15,f,85,20,Count,Deaths,1308
USA,Colorado,2021-05-15,f,TOT,NA,Count,Deaths,2913
USA,Colorado,2021-05-15,m,0,1,Count,Deaths,2
USA,Colorado,2021-05-15,m,1,4,Count,Deaths,0
USA,Colorado,2021-05-15,m,5,10,Count,Deaths,2
USA,Colorado,2021-05-15,m,15,10,Count,Deaths,13
USA,Colorado,2021-05-15,m,25,10,Count,Deaths,23
USA,Colorado,2021-05-15,m,35,10,Count,Deaths,67
USA,Colorado,2021-05-15,m,45,10,Count,Deaths,217
USA,Colorado,2021-05-15,m,55,10,Count,Deaths,445
USA,Colorado,2021-05-15,m,65,10,Count,Deaths,862
